"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2021-08-15 ~ 2022-08-14"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"254","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202206","23","45,000","-","4","-","-","2001","우평로 318","-","중개거래","제주 서귀포시 제주 제주시","-"
"255","제주특별자치도 제주시 아라일동","6142-13","6142","0013","염광","46.3200","202206","22","32,000","-","2","-","-","1990","인다15길 5-6","-","중개거래","제주 제주시","-"
"256","제주특별자치도 서귀포시 동홍동","506-1","0506","0001","대오","68.9800","202206","22","17,000","-","2","-","-","1998","동홍서로 83","-","중개거래","제주 서귀포시","-"
"257","제주특별자치도 제주시 연동","275-6","0275","0006","연동가나휘닉스1","36.8100","202206","22","19,000","-","9","-","-","2011","신대로20길 46","-","중개거래","제주 제주시","-"
"258","제주특별자치도 제주시 연동","1964-2","1964","0002","대림(101,102동)","66.8500","202206","22","32,000","-","3","-","-","1990","성신로 9","-","중개거래","제주 제주시","-"
"259","제주특별자치도 제주시 노형동","1061-1","1061","0001","노형영진1차","59.8600","202206","22","19,000","-","6","-","-","1995","정존13길 23","-","직거래","-","-"
"260","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","49.8700","202206","22","23,000","-","3","-","-","1999","중산간동로 8002","-","중개거래","제주 서귀포시","-"
"261","제주특별자치도 제주시 도남동","81-7","0081","0007","수선화(81-7)","39.8900","202206","22","11,000","-","3","-","-","1993","도남로13길 12","-","중개거래","제주 제주시","-"
"262","제주특별자치도 서귀포시 남원읍 남원리","141-1","0141","0001","남원예가","84.6300","202206","22","30,600","-","5","-","-","2017","태위로657번길 8","-","직거래","-","-"
"263","제주특별자치도 제주시 건입동","1226-2","1226","0002","골드트리","72.1805","202206","21","29,800","-","3","-","-","2020","공덕길 1","-","직거래","-","-"
"264","제주특별자치도 제주시 노형동","943","0943","0000","노형해모로루엔","84.9635","202206","21","98,500","-","9","-","-","2019","원노형10길 20","-","중개거래","제주 제주시","-"
"265","제주특별자치도 제주시 도남동","800","0800","0000","도남1차e-편한세상","120.3620","202206","21","80,500","-","8","-","-","2005","오남로 7-13","-","중개거래","제주 제주시","-"
"266","제주특별자치도 서귀포시 법환동","736-7","0736","0007","제주오션스카이","84.7000","202206","21","32,000","-","9","-","-","2017","김정문화로41번길 26","-","중개거래","제주 서귀포시","-"
"267","제주특별자치도 제주시 도남동","800","0800","0000","도남1차e-편한세상","120.3620","202206","21","80,500","-","8","-","-","2005","오남로 7-13","20221221","중개거래","제주 제주시","-"
"268","제주특별자치도 제주시 외도일동","634-9","0634","0009","허브라벤다","84.4900","202206","21","27,000","-","7","-","-","2011","우정로16길 13","-","중개거래","제주 제주시","-"
"269","제주특별자치도 제주시 조천읍 함덕리","2875-1","2875","0001","함덕비치빌","72.2000","202206","20","27,000","-","6","-","-","2017","함덕6길 33","-","직거래","-","-"
"270","제주특별자치도 제주시 이도일동","1664-4","1664","0004","광양미화","84.4600","202206","20","17,000","-","5","-","-","1991","광양4길 22","-","중개거래","제주 제주시","-"
"271","제주특별자치도 제주시 노형동","753-1","0753","0001","중흥에스클래스","59.9570","202206","20","61,000","-","10","-","-","2002","한라대학로 107","-","중개거래","제주 제주시","-"
"272","제주특별자치도 서귀포시 서홍동","299-1","0299","0001","태봉그린피아(101,102,103동)","59.4557","202206","20","15,000","-","1","-","-","2002","홍중로 92","-","중개거래","제주 서귀포시","-"
"273","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","4","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"274","제주특별자치도 서귀포시 강정동","195","0195","0000","서귀포강정지구3블럭중흥에스-클래스","84.9297","202206","20","61,000","-","9","-","-","2016","대청로 12","-","중개거래","제주 서귀포시","-"
"275","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","4","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"276","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","5","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"277","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","5","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"278","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","6","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"279","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","6","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"280","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","7","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"281","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","8","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"282","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","64,000","-","9","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"283","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","80,000","-","7","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"284","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","70,000","-","9","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"285","제주특별자치도 제주시 연동","268-14","0268","0014","연동공간에버빌","84.1700","202206","20","120,000","-","8","-","-","2005","신광로12길 2","-","중개거래","제주 제주시","-"
"286","제주특별자치도 제주시 연동","260-24","0260","0024","갤럭시타운","40.9000","202206","20","14,400","-","10","-","-","2012","도령로 106","-","중개거래","제주 제주시","-"
"287","제주특별자치도 제주시 조천읍 신촌리","1909","1909","0000","광영타운","72.2100","202206","20","34,470","-","6","-","-","2022","신촌7길 16","-","직거래","-","-"
"288","제주특별자치도 제주시 일도이동","151-15","0151","0015","대원상록수","66.9700","202206","20","13,000","-","5","-","-","1994","고마로3길 32","-","직거래","-","-"
"289","제주특별자치도 서귀포시 동홍동","405-1","0405","0001","제이원파크","74.7980","202206","20","22,900","-","5","-","-","2015","동홍서로 10-10","-","중개거래","제주 서귀포시","-"
"290","제주특별자치도 제주시 화북일동","9-1","0009","0001","화북주공2,3단지","59.9300","202206","19","36,000","-","2","-","-","1998","동화로1길 39","-","중개거래","제주 제주시","-"
"291","제주특별자치도 제주시 오라이동","1394-1","1394","0001","오라동벽강하이본타워4차","84.7290","202206","19","35,800","-","5","-","-","2017","사평6길 37-8","-","중개거래","제주 제주시","-"
"292","제주특별자치도 제주시 이호이동","1049","1049","0000","성지휴캐슬","82.5810","202206","18","31,000","-","1","-","-","2017","오광로 69","-","중개거래","제주 제주시","-"
"293","제주특별자치도 제주시 화북이동","116","0116","0000","제주삼화사랑으로부영2차","84.3616","202206","18","66,600","-","10","-","-","2013","화삼로 12","-","중개거래","제주 제주시","-"
"294","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202206","18","43,000","-","10","-","-","2001","과원로 11","-","중개거래","제주 제주시","-"
"295","제주특별자치도 서귀포시 동홍동","157","0157","0000","동홍동코아루","60.9375","202206","18","26,000","-","1","-","-","2013","일주동로 8565","-","중개거래","제주 서귀포시 제주 제주시","-"
"296","제주특별자치도 제주시 노형동","3779-5","3779","0005","인텔리젼트한빛","84.8695","202206","18","37,000","-","9","-","-","2004","1100로 3349","-","직거래","-","-"
"297","제주특별자치도 제주시 연동","294-3","0294","0003","대원에버그린빌","28.7200","202206","18","7,300","-","9","-","-","2012","노연로 126","-","중개거래","제주 제주시","-"
"298","제주특별자치도 제주시 용담삼동","505","0505","0000","용두암현대1","67.3200","202206","18","27,000","-","2","-","-","1991","용담로5길 25","-","중개거래","제주 제주시","-"
"299","제주특별자치도 제주시 일도이동","151-15","0151","0015","대원상록수","68.9500","202206","18","11,000","-","3","-","-","1994","고마로3길 32","-","중개거래","제주 제주시","-"
"300","제주특별자치도 제주시 조천읍 조천리","2308-1","2308","0001","아름아이빌7차","84.1340","202206","18","26,300","-","5","-","-","2016","조천8길 20","-","중개거래","제주 제주시","-"
"301","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202206","18","43,000","-","10","-","-","2001","과원로 11","20220708","중개거래","제주 제주시","-"
"302","제주특별자치도 제주시 노형동","2534-2","2534","0002","노형위더스빌","66.6800","202206","18","34,500","-","5","-","-","2013","수덕3길 43","-","중개거래","제주 제주시","-"
"303","제주특별자치도 제주시 도두일동","2614","2614","0000","블루파크시티","21.2369","202206","17","13,900","-","6","-","-","2018","도두항서길 41","-","중개거래","제주 제주시","-"
"304","제주특별자치도 서귀포시 강정동","193","0193","0000","서귀포강정골드클래스","84.9789","202206","17","55,000","-","6","-","-","2017","대청로 11","-","중개거래","제주 서귀포시","-"
"305","제주특별자치도 서귀포시 동홍동","139-11","0139","0011","세기1(다라동)","82.8000","202206","17","17,000","-","4","-","-","1990","태평로 549","-","중개거래","제주 서귀포시","-"
"306","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202206","17","25,800","-","2","-","-","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"307","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","49.8960","202206","17","21,900","-","1","-","-","2000","우정로11길 22","-","중개거래","제주 제주시","-"
"308","제주특별자치도 제주시 일도이동","113-3","0113","0003","일도성환","77.5650","202206","17","41,000","-","5","-","-","1995","태성로 23","-","중개거래","제주 제주시","-"
"309","제주특별자치도 제주시 이도일동","1244-3","1244","0003","고덕쉐르빌","84.7900","202206","17","29,000","-","3","-","-","2005","돈내길 46","-","직거래","-","-"
"310","제주특별자치도 제주시 이도이동","777","0777","0000","주공3","47.0100","202206","16","79,000","-","1","-","-","1989","구남로 31","-","중개거래","제주 제주시","-"
"311","제주특별자치도 제주시 노형동","1277-1","1277","0001","세기4차","54.1950","202206","16","14,500","-","1","-","-","1994","다랑곶4길 25","-","중개거래","제주 제주시","-"
"312","제주특별자치도 제주시 월평동","745","0745","0000","제주첨단꿈에그린2단지아파트","84.7938","202206","16","54,000","-","4","-","-","2017","첨단로동길 74","-","중개거래","제주 제주시","-"
"313","제주특별자치도 제주시 삼도이동","941","0941","0000","미듬밀레니엄","84.8800","202206","16","25,000","-","10","-","-","2001","중앙로12길 34","-","직거래","-","-"
"314","제주특별자치도 제주시 연동","280-13","0280","0013","삼무스위트빌","81.9700","202206","16","24,500","-","9","-","-","2005","도령로 140","-","중개거래","제주 제주시","-"
"315","제주특별자치도 제주시 애월읍 하귀1리","527-1","0527","0001","서진비치빌리지","73.4635","202206","16","11,700","-","1","-","-","2001","하귀12길 12","-","중개거래","제주 제주시","-"
"316","제주특별자치도 제주시 외도일동","496-1","0496","0001","아름지운아파트","76.0595","202206","16","27,000","-","7","-","-","2016","우정로10길 19","-","직거래","-","-"
"317","제주특별자치도 제주시 삼양이동","2114-1","2114","0001","한라하이츠빌A동","50.2800","202206","16","14,500","-","4","-","-","2002","선사로 36","-","중개거래","제주 제주시","-"
"318","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","84.9000","202206","15","47,500","-","5","-","-","2013","서호남로 92-15","-","중개거래","제주 서귀포시","-"
"319","제주특별자치도 제주시 도남동","64","0064","0000","백록","79.2600","202206","15","22,000","-","4","-","-","1994","도남로 104","-","직거래","-","-"
"320","제주특별자치도 제주시 도남동","69-1","0069","0001","수선화(69-1)2차","39.8900","202206","15","15,000","-","4","-","-","1993","도남로 129","-","중개거래","제주 제주시","-"
"321","제주특별자치도 제주시 이도이동","1011-3","1011","0003","영도갤럭시타운","22.3279","202206","15","12,470","-","10","-","-","2017","중앙로 266","-","중개거래","제주 제주시","-"
"322","제주특별자치도 제주시 이도일동","1258-1","1258","0001","장원스카이팰리스","84.7550","202206","15","40,000","-","6","-","-","2013","동광로3길 3","-","중개거래","제주 제주시","-"
"323","제주특별자치도 제주시 외도일동","549-5","0549","0005","대원상록수11차아파트","84.9400","202206","15","35,000","-","9","-","-","2016","우정로15길 1","-","중개거래","제주 제주시","-"
"324","제주특별자치도 서귀포시 중문동","2367-1","2367","0001","삼성홈스테이","17.9935","202206","15","7,500","-","6","-","-","2018","중문상로 10","-","중개거래","제주 서귀포시","-"
"325","제주특별자치도 서귀포시 중문동","2012-2","2012","0002","엘로이빌2","78.3500","202206","15","23,460","-","3","-","-","2015","중문상로 56","-","중개거래","제주 서귀포시","-"
"326","제주특별자치도 제주시 일도이동","1046-2","1046","0002","기산","59.9600","202206","15","18,000","-","7","-","-","1997","삼성로5길 9","-","중개거래","제주 제주시","-"
"327","제주특별자치도 제주시 일도이동","330-15","0330","0015","하나","105.3200","202206","15","30,500","-","8","-","-","2004","고마로 50","-","직거래","-","-"
"328","제주특별자치도 제주시 노형동","3779-5","3779","0005","인텔리젼트한빛","84.0900","202206","15","43,000","-","4","-","-","2004","1100로 3349","-","중개거래","제주 제주시","-"
"329","제주특별자치도 서귀포시 서귀동","325-3","0325","0003","이진아트빌","48.5800","202206","15","11,000","-","3","-","-","2014","서문서로 20","-","직거래","-","-"
"330","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","84.9400","202206","15","43,000","-","3","-","-","2013","서호남로 92-15","-","중개거래","제주 서귀포시","-"
"331","제주특별자치도 제주시 도남동","69-1","0069","0001","수선화(69-1)2차","39.8900","202206","15","15,000","-","4","-","-","1993","도남로 129","20220706","중개거래","제주 제주시","-"
"332","제주특별자치도 제주시 연동","260-41","0260","0041","신동부삼무하이빌","28.2400","202206","14","7,000","-","9","-","-","2003","삼무로 19","-","직거래","-","-"
"333","제주특별자치도 제주시 도남동","811","0811","0000","도남해모로리치힐아파트","84.9823","202206","14","85,700","-","7","-","-","2019","도남서길 14","-","중개거래","제주 제주시","-"
"334","제주특별자치도 제주시 삼양이동","2135-2","2135","0002","삼양더힐링빌","30.4250","202206","14","13,300","-","5","-","-","2016","설촌로2길 30","-","중개거래","제주 제주시","-"
"335","제주특별자치도 제주시 구좌읍 세화리","1307-1","1307","0001","세화비치타운","39.8000","202206","14","10,500","-","5","-","-","2017","일주동로 3171","-","직거래","-","-"
"336","제주특별자치도 제주시 구좌읍 세화리","1323-3","1323","0003","이루안아파트","84.2500","202206","14","27,150","-","7","-","-","2016","구좌로 70","20220729","중개거래","제주 제주시","-"
"337","제주특별자치도 제주시 노형동","920-13","0920","0013","노형해든빌(920-13)","22.2800","202206","14","9,100","-","13","-","-","2012","원노형2길 38","-","직거래","-","-"
"338","제주특별자치도 서귀포시 성산읍 고성리","1618-1","1618","0001","진우파크빌(101,102동)","49.4367","202206","14","12,800","-","3","-","-","2001","서성일로 1186-6","-","직거래","-","-"
"339","제주특별자치도 제주시 연동","1399","1399","0000","대림이편한세상1차","59.9530","202206","14","64,500","-","4","-","-","2001","국기로 14","-","중개거래","제주 제주시","-"
"340","제주특별자치도 제주시 오라이동","1365","1365","0000","헤르지아","84.0600","202206","14","44,300","-","3","-","-","2015","연사3길 9","-","중개거래","제주 제주시","-"
"341","제주특별자치도 제주시 도두일동","2614","2614","0000","블루파크시티","21.2369","202206","14","16,400","-","10","-","-","2018","도두항서길 41","-","중개거래","제주 제주시","-"
"342","제주특별자치도 제주시 이도이동","1078-6","1078","0006","부양장미2차","59.4000","202206","13","21,000","-","2","-","-","1995","오복2길 27","-","중개거래","제주 제주시","-"
"343","제주특별자치도 제주시 삼도일동","552-3","0552","0003","대명2차꿈의고향","84.9700","202206","13","29,500","-","9","-","-","2004","서광로19길 4","-","중개거래","제주 제주시","-"
"344","제주특별자치도 제주시 삼양이동","2333","2333","0000","제주삼화사랑으로부영5차","84.3616","202206","13","59,990","-","6","-","-","2013","화삼로 166","-","중개거래","제주 제주시","-"
"345","제주특별자치도 서귀포시 서홍동","347-2","0347","0002","형남","84.7400","202206","13","29,000","-","10","-","-","2009","홍중로 67","-","중개거래","제주 서귀포시","-"
"346","제주특별자치도 제주시 연동","290-4","0290","0004","이레빌","22.7500","202206","13","6,000","-","10","-","-","2012","신광로1길 6","-","직거래","-","-"
"347","제주특별자치도 제주시 애월읍 하귀1리","167","0167","0000","제주하귀휴먼시아1단지","84.8400","202206","13","57,000","-","12","-","-","2010","하귀9길 45","-","중개거래","제주 제주시","-"
"348","제주특별자치도 제주시 삼도이동","14-7","0014","0007","JNC패밀리3차","84.8497","202206","13","38,000","-","9","-","-","2013","북성로 14","-","직거래","-","-"
"349","제주특별자치도 제주시 일도이동","320-11","0320","0011","서진하이츠","40.3700","202206","13","10,000","-","7","-","-","2004","고마로 44","-","중개거래","제주 제주시","-"
"350","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202206","13","23,500","-","2","-","-","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"351","제주특별자치도 제주시 연동","276-11","0276","0011","연동하늘그린","84.9400","202206","12","44,000","-","3","-","-","2012","신광로 105","-","중개거래","제주 제주시","-"
"352","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.9330","202206","12","29,800","-","7","-","-","2000","우정로11길 22","-","중개거래","제주 제주시","-"
"353","제주특별자치도 제주시 화북일동","12-1","0012","0001","화북주공4단지","49.5000","202206","11","29,900","-","6","-","-","1998","동화로1길 10","-","중개거래","제주 제주시","-"
"354","제주특별자치도 서귀포시 남원읍 남원리","1323-2","1323","0002","남원에덴아파트","40.0000","202206","11","8,900","-","1","-","-","1996","남원광지로 5","-","중개거래","제주 서귀포시","-"
"355","제주특별자치도 제주시 삼도이동","1252-4","1252","0004","삼욱아트빌","84.8400","202206","10","24,000","-","7","-","-","2005","탑동로11길 8","-","중개거래","제주 제주시","-"
"356","제주특별자치도 제주시 한림읍 옹포리","340-1","0340","0001","씨비양빌리지","84.9600","202206","10","29,000","-","5","-","-","2017","한림해안로 8","20220701","직거래","-","-"
"357","제주특별자치도 서귀포시 서홍동","1615-2","1615","0002","아이뜨락","84.7700","202206","10","27,750","-","4","-","-","2015","현청로 20","-","중개거래","제주 서귀포시","-"
"358","제주특별자치도 제주시 연동","276-3","0276","0003","청목더웰연동","17.6127","202206","10","9,200","-","11","-","-","2018","연동8길 28","-","직거래","-","-"
"359","제주특별자치도 제주시 도남동","69-1","0069","0001","수선화(69-1)2차","39.8900","202206","10","16,500","-","2","-","-","1993","도남로 129","-","중개거래","제주 제주시","-"
"360","제주특별자치도 제주시 용담이동","467","0467","0000","용연N타운","83.9590","202206","10","25,500","-","8","-","-","2003","흥운길 57","-","직거래","-","-"
"361","제주특별자치도 제주시 삼도일동","552-3","0552","0003","대명2차꿈의고향","84.8900","202206","09","29,000","-","11","-","-","2004","서광로19길 4","-","직거래","-","-"
"362","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.9330","202206","09","31,000","-","5","-","-","2000","우정로11길 22","-","중개거래","제주 제주시","-"
"363","제주특별자치도 서귀포시 대정읍 하모리","1187-2","1187","0002","벽성뜨래별","80.9500","202206","09","16,500","-","4","-","-","2006","신영로 16","-","직거래","-","-"
"364","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","51.8800","202206","09","22,500","-","4","-","-","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
"365","제주특별자치도 서귀포시 동홍동","1674","1674","0000","주공5차(동홍5차)","39.6600","202206","09","17,500","-","1","-","-","1999","중산간동로 8002","-","중개거래","제주 서귀포시","-"
"366","제주특별자치도 제주시 조천읍 함덕리","1213","1213","0000","노블하우스","82.0700","202206","09","20,800","-","8","-","-","2014","함덕16길 55","-","중개거래","제주 제주시","-"
"367","제주특별자치도 제주시 한림읍 협재리","1567-1","1567","0001","J블루오션","59.7900","202206","09","10,300","-","2","-","-","1993","협재10길 18","-","직거래","-","-"
"368","제주특별자치도 제주시 외도일동","529-1","0529","0001","해밀마루","46.7400","202206","09","20,000","-","8","-","-","2019","우정로15길 48","-","직거래","-","-"
"369","제주특별자치도 제주시 도남동","47-10","0047","0010","도남일우","59.7550","202206","09","14,700","-","6","-","-","1996","신성로4길 7","-","중개거래","제주 제주시","-"
"370","제주특별자치도 제주시 일도이동","409-10","0409","0010","일도남양","81.5200","202206","09","20,000","-","6","-","-","1992","천수로9길 9","-","중개거래","제주 제주시","-"
"371","제주특별자치도 서귀포시 서호동","1540","1540","0000","제주서귀포혁신도시엘에이치1단지","59.9800","202206","09","38,000","-","10","-","-","2013","서호남로 92-15","-","중개거래","제주 서귀포시","-"
"372","제주특별자치도 제주시 연동","306","0306","0000","제주연동중흥S-클래스","49.0940","202206","08","36,000","-","8","-","-","2020","신대로 160","-","중개거래","제주 제주시","-"
"373","제주특별자치도 제주시 연동","290-4","0290","0004","이레빌","22.7500","202206","08","6,000","-","5","-","-","2012","신광로1길 6","-","직거래","-","-"
"374","제주특별자치도 제주시 연동","294-3","0294","0003","대원에버그린빌","24.0300","202206","08","7,200","-","8","-","-","2012","노연로 126","-","중개거래","제주 제주시","-"
"375","제주특별자치도 제주시 삼양일동","1628-1","1628","0001","삼부장미(나동)","61.8300","202206","08","10,900","-","4","-","-","1992","선사로6길 58","20220718","중개거래","제주 제주시","-"
"376","제주특별자치도 제주시 삼양일동","1583-9","1583","0009","라오체블랙비치","84.6628","202206","08","30,300","-","3","-","-","2018","선사로8길 61","-","중개거래","제주 제주시","-"
"377","제주특별자치도 서귀포시 서귀동","325-22","0325","0022","삼다빌라트","96.2200","202206","08","16,300","-","3","-","-","2003","서문서로 18","-","중개거래","제주 서귀포시","-"
"378","제주특별자치도 제주시 이도일동","1326-9","1326","0009","다솜","83.0208","202206","08","27,000","-","4","-","-","2012","중앙로23길 26","-","중개거래","제주 제주시","-"
"379","제주특별자치도 제주시 도남동","75-5","0075","0005","도남성원5차","59.6100","202206","08","22,400","-","4","-","-","1997","도남로15길 21","20220614","중개거래","제주 제주시","-"
"380","제주특별자치도 서귀포시 동홍동","359-3","0359","0003","모다드림","43.7600","202206","08","11,500","-","5","-","-","2013","태평로 504","-","중개거래","제주 서귀포시","-"
"381","제주특별자치도 서귀포시 서호동","1545","1545","0000","HausD블루오션","84.9400","202206","08","47,500","-","9","-","-","2015","서호남로 92-16","-","중개거래","제주 서귀포시","-"
"382","제주특별자치도 제주시 외도일동","560-1","0560","0001","외도부영1차","59.9330","202206","08","29,000","-","9","-","-","2000","우정로11길 22","-","중개거래","제주 제주시","-"
"383","제주특별자치도 제주시 노형동","904-14","0904","0014","에이스아크로빌","84.1100","202206","08","31,800","-","2","-","-","2009","원노형5길 30","-","중개거래","제주 제주시","-"
"384","제주특별자치도 제주시 노형동","2614-4","2614","0004","삼환2차","75.3700","202206","08","28,000","-","1","-","-","1996","정존11길 35","-","중개거래","제주 제주시","-"
"385","제주특별자치도 제주시 도남동","75-5","0075","0005","도남성원5차","59.6100","202206","08","22,400","-","4","-","-","1997","도남로15길 21","-","중개거래","제주 제주시","-"
"386","제주특별자치도 제주시 월평동","747","0747","0000","제주첨단꿈에그린3단지아파트","101.8684","202206","07","68,100","-","6","-","-","2018","첨단로동길 106","-","직거래","-","-"
"387","제주특별자치도 제주시 애월읍 하귀2리","1795-1","1795","0001","애월위너빌","83.2005","202206","07","41,000","-","6","-","-","2019","일주서로 7044","-","중개거래","제주 제주시","-"
"388","제주특별자치도 제주시 노형동","754-4","0754","0004","부영2차","45.9078","202206","07","36,000","-","1","-","-","2001","과원로 11","-","중개거래","제주 제주시","-"
"389","제주특별자치도 제주시 연동","257","0257","0000","디지털한빛","59.8518","202206","07","31,000","-","7","-","-","2005","연동4길 32","-","직거래","-","-"
"390","제주특별자치도 제주시 연동","306-6","0306","0006","장원훼밀리","62.4200","202206","07","24,000","-","9","-","-","2004","사장길 29","-","중개거래","제주 제주시","-"
"391","제주특별자치도 서귀포시 동홍동","1507-2","1507","0002","동방","58.5300","202206","07","11,800","-","4","-","-","1993","일주동로 8648-6","-","직거래","-","-"
"392","제주특별자치도 제주시 외도일동","560-2","0560","0002","부영(2차)","84.9873","202206","07","45,000","-","11","-","-","2001","우평로 318","-","중개거래","제주 제주시","-"
"393","제주특별자치도 서귀포시 남원읍 남원리","1323-2","1323","0002","남원에덴아파트","40.0000","202206","07","8,200","-","4","-","-","1996","남원광지로 5","-","중개거래","제주 서귀포시","-"
"394","제주특별자치도 제주시 오라이동","1495","1495","0000","화인퍼스트빌3차","84.7800","202206","07","31,800","-","6","-","-","2016","연사2길 16-11","-","중개거래","제주 제주시","-"
"395","제주특별자치도 제주시 노형동","941-3","0941","0003","노형벽강하이본타워7차","76.1583","202206","07","58,400","-","6","-","-","2020","원노형로 35-2","-","중개거래","제주 제주시","-"
"396","제주특별자치도 제주시 연동","280-15","0280","0015","삼무파크빌","84.9000","202206","07","26,500","-","10","-","-","2007","도령로 128","-","중개거래","제주 제주시","-"
"397","제주특별자치도 서귀포시 동홍동","157","0157","0000","동홍동코아루","70.5733","202206","07","33,100","-","9","-","-","2013","일주동로 8565","20220610","중개거래","제주 서귀포시","-"
"398","제주특별자치도 제주시 오라이동","1492","1492","0000","미듬아뜨리에","59.9200","202206","07","25,200","-","7","-","-","2014","연사길 83-20","-","중개거래","제주 제주시","-"
"399","제주특별자치도 제주시 월평동","747","0747","0000","제주첨단꿈에그린3단지아파트","101.8684","202206","07","68,100","-","6","-","-","2018","첨단로동길 106","-","직거래","-","-"
"400","제주특별자치도 제주시 일도이동","365-1","0365","0001","용인아파트","55.4400","202206","06","15,000","-","3","-","-","1998","고마로14길 16","-","중개거래","제주 제주시","-"
"401","제주특별자치도 제주시 애월읍 하귀1리","44-5","0044","0005","하귀올레","81.1200","202206","06","33,000","-","4","-","-","2017","하귀1길 15","-","중개거래","제주 제주시","-"
"402","제주특별자치도 제주시 외도일동","484-5","0484","0005","제웅스카이빌3차","84.8350","202206","06","28,000","-","5","-","-","2009","우정로7길 21","-","중개거래","제주 제주시","-"
"403","제주특별자치도 제주시 삼양이동","2113-2","2113","0002","한라하이츠빌B","83.5150","202206","06","27,000","-","5","-","-","2002","선사로 33","-","직거래","-","-"
"404","제주특별자치도 제주시 삼양이동","2333","2333","0000","제주삼화사랑으로부영5차","84.3616","202206","06","58,800","-","3","-","-","2013","화삼로 166","-","중개거래","제주 제주시","-"
"405","제주특별자치도 서귀포시 중문동","1789","1789","0000","중문푸른마을","59.9700","202206","05","25,800","-","3","-","-","2003","천제연로 239","-","중개거래","제주 서귀포시","-"
